"full.sample.name","Timepoint","treatment","cage","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59"
"TP3_A_1",3,"A","1",-25.4561336199934,-88.3154208115593,-119.184839441534,128.024810017242,-168.067666389664,400.394605952167,-386.530943354758,135.443425437553,-370.001078433626,204.744610128874,62.1381571859717,99.3193514009371,-150.067786226655,-219.324157279233,40.116530240477,96.0459623020042,34.6513936564788,-283.209683505532,151.926808843325,-67.0919188654019,-171.316702533465,-187.571308938018,-229.386081161098,-88.2259880467554,56.6392473557823,-154.513278684333,126.578307370626,386.376035296033,-44.5701122096552,149.744752139275,-342.110366673458,130.859334340378,-247.804073427993,-342.631829206256,-99.2330610448338,62.7255152388706,-109.281422784323,138.129277255851,-53.2575628268426,-92.166263563155,70.3027795133591,213.66978383268,-141.325987891359,42.6127697669696,11.3160620577334,-161.201551048624,-81.4314236737692,-11.6662889587415,-9.36649871842166,-230.009818384885,-50.6026592902409,-149.275250139998,6.24863697084137,79.1981248943504,15.1121082026347,-143.334769719535,-35.5633185189559,-27.4937841257225,6.91756374404662e-12
"TP3_A_2",3,"A","2",44.9745048499212,-163.242852998795,-243.794991577695,3.41200448916983,32.4572044729678,-268.254533891129,381.364619806949,-188.397287305542,-136.789906981274,44.6827289607642,406.598737218934,-238.716946322057,-48.3574814927033,20.9035453568177,-319.856575451891,-18.528084407457,12.2249094585689,173.682518668206,-44.9917315541176,18.2496490246924,24.2933360490159,-121.569881300773,-235.733598262434,150.242668572475,201.10814710234,99.6417223152138,87.6215151849943,-37.1156968329752,-42.6667894766252,-91.3348083287339,-306.238922884872,-27.8798862312246,-78.6544711567061,128.303782973315,102.174800875191,202.681001413204,-349.592782781313,-107.490412032426,59.5015102440063,66.6227392090764,-181.455489137206,33.7406501891351,-56.5794539475406,156.055240285246,169.364898748573,-13.1153415306834,202.618759378123,206.342595620815,70.7862612027434,-51.4194581091817,49.2158578896149,231.539287997329,-203.038633379967,112.824429381762,-75.33395146635,13.0663499914602,-56.0586955360805,-192.449354272915,4.7888331754925e-13
"TP3_A_3",3,"A","3",-32.3261468706111,8.89091195161704,85.6712571561431,139.779659522003,162.583665048139,309.846559458263,-22.2270377528296,-82.3650750390242,-72.388603455829,-340.670607454875,-112.368629072819,20.8391784775759,-22.4115117355132,47.8046433312528,22.0235502047726,198.582719454745,19.7781918936518,267.575478978989,235.021049022981,-28.5241509932925,-23.6335810395481,-211.51436135255,-60.5311190205283,102.809938124542,36.7780338966781,-38.0732970167762,-224.79752284918,-218.320449538392,284.682659721531,181.23343301613,-77.165135457518,-71.269606591402,374.85018528971,-69.4886288290049,249.176334847519,-392.757430646238,-279.719064931434,55.0723966359981,-21.2783250187376,-207.674752803815,-127.359067868464,101.862692314511,-65.5137665734691,-22.9403330068086,-33.6346240632049,-116.988059308557,74.0512417332299,-95.5432098408247,-318.194320797515,-61.1896667436271,129.171345831746,-27.2431314307957,46.8516438995677,49.8926871944854,43.2017838069745,62.1851565200232,-38.2720650336912,-25.162145556617,-4.23792251291744e-12
"TP3_A_4",3,"A","4",-219.673492423266,-101.458591684771,-138.289664403035,-85.1393761847931,-301.586582474394,-307.692424007713,-26.8494892663854,-52.2645192441476,480.147902450896,78.7622599966445,-57.651869425766,108.215412068628,17.8410715763903,-44.4729498797417,247.333321558668,127.050073464311,213.199614784891,147.497676867549,98.7906728839289,-406.155215515103,-62.5257420038622,43.7668587976834,141.835644035928,-129.077313767104,463.660700576326,258.451680782513,178.81632999238,104.192679070086,-63.3332475709663,10.9577342792496,119.665957756756,-142.661263438124,158.535163213273,223.516208657472,-86.3030131815617,-29.0398471657719,-248.664146007575,48.186244729143,213.770501402448,-80.7646726076671,161.322231139565,127.118749466504,-67.2978473544134,78.0771021292808,6.17130307992292,89.1939476605005,-92.4698909471381,-241.446882456313,38.9264816389794,-153.151600084585,-199.847822561548,3.63602725888323,-5.63731456521078,1.24796339823064,-186.170979240807,-26.5117348668768,27.44675739159,57.4883204696105,-3.04714326687661e-12
"TP3_A_5",3,"A","5",-4.75015121518462,4.90468478180792,-327.708751680061,-1.08707215066363,-161.186671585048,-5.10373929752074,55.8052757524331,-38.2121332475467,75.8245028068271,-108.265735621141,-69.2230667245946,-20.0059971728372,85.3570140578952,49.7595601031889,-45.8409128455138,-107.960306178308,-35.6937266755262,73.1572984596983,-85.7381563236545,47.2494224996474,-210.57973213749,29.231112306233,81.6336891249716,159.58645148031,133.484262475361,-54.0347644444344,-204.459739500887,160.741180800699,280.691568801708,159.911993527197,75.4968614827665,294.513861106502,-10.0971936410683,-22.2456079334872,-25.704553601134,36.8660063191219,-234.283820120796,-164.532809624922,-192.694762137762,-113.639537511452,251.776546203963,51.050105980521,231.804327436727,-378.032508965968,394.105347036175,-40.8308652697384,-149.143235631622,114.9911914358,89.4452508608354,211.651674172905,-58.645184953815,14.8167480263129,35.1801437389159,-11.503778028502,-67.1680197537884,-33.8744964456908,122.34384943405,-14.7004886666535,-4.68715680417703e-12
"TP3_A_6",3,"A","6",-18.5449312522498,-115.820138171215,-197.886995060986,-66.495869639192,-207.218009601648,-157.998188805784,-303.405005372612,164.24263872884,-283.349172319816,96.7856927760042,-108.36311854849,52.2897065425302,-66.6859347307428,117.070356835791,-22.5881904419834,22.5174070604474,-146.590533079438,263.406189346032,173.673506614152,269.067236392371,14.0410740363128,145.933766517808,304.672952583667,-7.68340991497515,96.8155671143528,182.998171153354,127.826316644318,52.1897398203355,-98.2138236719177,133.979822240917,108.977434519148,-105.038127214485,-29.8958118617537,-187.871571680484,-152.699156163848,-7.84275351129146,60.8832071612396,183.705018851687,-50.9349156449032,-8.56389992848055,-320.735496007325,191.658824010452,60.6417337290781,240.422346512311,246.301459972455,48.5356586203892,-306.393690091926,11.9915540467606,-52.777214090642,211.639151398011,25.9864759518105,140.736245166155,10.7025910228864,62.8764525204492,106.618795622787,209.919788759333,-142.493885796883,21.6638863620398,-5.00520864988793e-12
"TP3_B_1",3,"B","1",-114.548091574552,-59.3668018314196,291.503591633397,108.969553540944,61.2412576985144,312.309398160678,15.5155677427465,-428.374798846064,-85.2749305882544,-288.780234668972,53.7998990717341,74.6296950077632,-16.7896941161657,93.9208538555842,235.439482402188,-220.178813193505,-211.473677375049,164.658364425074,254.374402897038,-294.091939901698,69.7385861502204,316.683554036143,-11.978501728355,83.6912011790272,123.972963414183,67.8290190590164,-134.06903212237,-209.275955443501,6.04291633602217,90.5025307751093,-118.672363572571,182.081159864762,22.1490478679077,-1.19926242729939,-130.998645260204,457.092364213894,-58.2487214738565,13.7044927655566,-347.816214051185,101.904087570072,-30.1620124853445,3.63018630390017,-167.73052073641,85.4555647435268,-91.9041484256514,174.209154869056,54.1271243330261,23.8323533796069,-24.755234444398,-5.9313232636351,68.7086014007773,-3.72768534045035,173.923973792084,38.941022629876,-21.2188229888534,-74.0395383808456,-19.367749690017,237.233906005076,-4.10079435686495e-12
"TP3_B_2",3,"B","2",25.4784669303744,-139.523479278665,179.525150145102,-34.0099657120141,-142.064835015074,-71.5185478337507,105.609559423337,175.313300515884,-213.287545543475,-31.9423273142877,-134.815496066806,131.888310693005,334.734589737045,-121.734953830127,-180.976798524198,-25.1489482685237,31.9233624883133,97.0855646312706,-62.838322685633,-376.827773734552,90.2691067995006,-397.455001247369,150.026313651084,232.439854123074,-81.9655918894427,147.692183615282,329.295244596822,-40.5460643240304,103.315742803432,33.7107715998419,127.198127572961,7.87590776321678,-103.819688135949,-255.774281882673,337.045919059064,32.5376956981218,151.307785853316,-255.906870706594,-219.032826186685,-160.264569917429,150.722356420642,29.6124661124651,-27.9096049996518,119.140090408516,-72.0974022612518,327.432570726942,-93.7950236405307,2.64259762378556,35.4917474631973,-93.6302347814786,32.3790056788757,66.5232057266437,-86.5323545559868,-82.521149823079,117.300262703686,12.1117400600124,61.5457118964907,-49.136839634547,9.98484715047931e-13
"TP3_B_3",3,"B","3",-53.8677077090048,-361.264856611136,190.094083738207,-126.988449113781,154.692793030066,-148.062094229824,-128.116998082141,103.168074749408,-102.041735844141,-81.0967529453542,-288.232357195792,-106.591027746198,-337.62820145485,31.7428724068679,-226.13606401125,-383.411045916555,285.128805881854,22.7464530768581,69.2736227347304,-97.6520824059436,-110.228118117842,0.662426206324943,-129.449429762445,156.3903478778,276.020193345132,-171.014879351449,-41.0476295307872,-2.439367244436,-83.2161519149033,-56.6589886074684,80.6201089059071,-59.1521593095541,53.2336854099095,-122.219180101236,101.205488330819,-11.8404080972384,34.4044265555019,-162.955027902795,81.3385821895142,-36.2297436951763,-44.0923552245475,-201.125475737608,87.8462196778259,188.809586978503,95.856385623639,-226.196357387004,118.77066183912,-112.91323754699,117.838670855527,85.1173151313107,-178.946816435651,74.3327539712418,244.893973013783,-218.539102262911,205.407651003733,-197.471929636889,-165.842575340131,56.9761233630892,-3.45117641062376e-12
"TP3_B_4",3,"B","4",222.634587753197,-354.012299474332,37.3638242236875,-192.676158453889,214.146323014847,-314.608060947248,70.2888719319494,-304.02564555373,-477.393671050502,-25.1685012693314,118.53701840077,-261.176163811984,160.220887622873,-31.0178580266915,259.08453129661,61.8236389866599,-150.746932978083,-44.6397753026852,48.2430847967855,-141.415068870486,-238.926583304769,-25.2368541336067,118.760678213194,58.1574094076914,-123.754412590731,18.8726159994786,49.8641213852201,53.3548190713188,-82.2491493913787,95.4226992237989,73.3427775384191,85.6956081086623,108.469731838507,-58.2431709723851,-47.7349559326225,-92.8084012577207,-59.811365459235,187.077269354166,-93.9192506313774,-94.9091421366258,25.3534774371934,-226.347890632742,158.278410948056,55.2057382407904,-82.8511388320072,-82.2504620390459,177.573110789804,-280.4279663152,418.195412581489,58.0802872389375,103.265235557349,-145.552058684366,-15.8027383917009,216.646749962251,-1.99721753684575,162.609208623365,16.311193070502,-88.0947399685551,-1.80750987094358e-12
"TP3_B_5",3,"B","5",89.5149332877139,-263.434511055996,127.220843973899,-226.475949715459,-39.8234895349202,-330.078280696976,189.824628866197,-197.072100874696,15.4951105692569,261.849638733871,66.5819472306921,219.182740061553,21.978682185983,25.0917737737375,-252.101135905974,-70.0133104577262,-253.424093658254,-208.583433226141,346.339561007315,242.9301101705,230.824889438385,-69.1853918487772,69.9454491176213,-5.86577613071768,18.3526250572718,-16.6557925000549,-12.6411227565613,-104.00470458838,343.733267669535,-373.265474232423,-155.982083192105,63.537460297784,123.588255248643,-41.3683464665953,-25.4950666431999,153.837949456383,-86.3976786650083,-100.418768331219,34.319239948867,60.5936877097082,-76.9677148170527,29.2356530386178,3.30373344825176,31.2676604560717,-80.9187982474736,-132.970364280271,-273.376112613734,-233.463388439689,48.4597983512804,30.7676697047315,98.9848756743265,-254.106093781039,-98.809157468923,-268.389458990489,-92.1458518590695,-8.76678140310448,28.1016814808761,-39.5803853890687,-5.12278977918279e-12
"TP3_B_6",3,"B","6",38.3323411257323,-136.086213519438,-17.6903978546585,-11.8252065157965,68.2218213871076,-98.7663541123487,144.078263940703,-89.3670279216944,-234.716320009876,-102.246238766695,146.76326418099,-80.5436709247307,-94.5602414016895,-194.115868300008,118.124069475234,-253.103878151274,-108.794780501407,-45.4047224278936,-352.181567003134,-301.178399393797,470.039843917213,164.288620104612,0.330887116962901,-196.559241937322,65.3967660186677,-128.024809735374,-8.9636825672548,-110.044642111915,-216.978913006066,134.618978649725,-258.0739563532,-46.4713366667453,-116.251764462826,-198.986389990881,145.432597343922,-222.249654327187,-139.231666029861,160.185034775546,67.9715051210715,127.431573720291,79.4409624434819,160.763406499773,169.40011365779,-240.385788876241,-157.526445471035,108.27645967981,-59.6319036049133,-53.6327577304959,-20.763578945729,220.108123680685,-38.8422848752199,48.4961681718933,-47.2281196400425,-193.520373836767,-82.8357946063339,33.0073816495576,-174.955774124679,-12.8930819713377,6.91049008381267e-12
"TP4_A_2",4,"A","2",-58.9982872055029,144.618098551234,-182.441900181597,490.226185338104,34.1751784296901,595.880192769778,-303.304699781165,-119.132132005298,61.1354596742931,367.357706835566,331.374983016366,-409.26345213156,-163.869358773289,455.397770611855,-184.991949833657,181.429275750272,355.646336552109,-334.197650556069,-163.747482862873,-125.218412316499,23.9671568118198,-9.92654350479259,598.737006876261,-81.4311596610329,225.50253521374,-60.3868206251725,-59.5780613670514,-256.82922241614,-30.4577763775935,-1.93447922236392,-65.7264107324063,190.483438027639,161.757179364534,-149.007356219931,-23.4834095673319,5.90786365457492,73.3485823059001,-86.3944278385826,43.3661835235927,28.2474317081895,-4.24686586276337,-125.646679354894,43.825954312495,57.8943003416094,-57.0603049547328,6.60757182212627,-57.5964055357213,24.4702380098414,19.7280371940906,-29.9964138972693,52.1685303962736,41.7682079729585,-50.3463350653086,14.3340607760611,-21.6228064047368,-4.98469064558576,42.4418991594989,-56.0346495410153,1.13810319675445e-11
"TP4_A_3",4,"A","3",-128.777888014985,357.064991127179,-116.015929468151,-1537.59718162555,-383.921624597153,965.229629018608,832.819166048994,102.006406278232,58.0914602323758,41.0255127354229,115.006732620066,-36.9091970224419,-91.075810589319,37.1254715660925,2.35152312792592,-108.908270297097,84.461340032881,-40.4912449071496,33.0873742562545,35.8204247603499,-62.0038878441858,-6.99857948720512,126.765000591664,16.6106712865619,-25.4590206914005,-12.2218885261719,10.1339859270605,67.3922963078363,-27.8929944925463,36.4815446647875,33.4234317011136,-75.6265496755759,-14.0978496939132,13.2870613673976,2.4002799176064,-33.9630655790803,16.8219954757254,29.0071938673616,10.1963341577864,25.393508179851,-12.2181777297957,15.1631225672362,41.2680390005839,53.0274870020592,-27.2700963908549,-14.0255126398485,21.9647792760561,8.28364074523489,12.6687343305139,-11.3826114080574,23.1377317262497,-19.5438766331207,38.6860586052936,1.38204763161638,-1.58768522160094,22.6831672811221,-28.2315727162143,11.6280092934588,-7.48645546597149e-12
"TP4_A_4",4,"A","4",-25.1516319572823,-396.597974799862,-167.133917559896,91.1991348726476,-323.127063339643,-27.2940377970272,-226.756683717282,-125.579905275818,272.430846181147,185.313047715982,-32.8423234936615,-127.226725413523,-79.3999108236875,-97.5650845121086,61.5992256254291,-43.2652115952689,155.387554404631,-254.519695029228,388.943445627883,6.97546628054948,5.00829148177882,-34.7039568210957,-110.349524978047,502.376694896137,104.090026307315,-21.1818270507297,27.5436785667955,65.7784242404575,181.644527875985,138.237812922258,-105.229562698421,-276.110930149716,4.59621817927413,136.118570330824,91.598147611303,83.7017658293957,317.951534761549,257.245921360917,-110.240602284216,120.250877596338,-42.7246267994351,-63.6840571283988,386.830477898866,-172.401629941717,-114.504461942078,56.6381310017245,73.5349885835873,76.9212228134037,-103.0849418253,-85.9891430007942,-40.2743255757969,49.6421100043118,-82.2414965145473,8.19036807231111,-93.3163485870702,72.284933567894,-53.098380830513,10.2060680206115,-2.07780168938465e-12
"TP4_A_5",4,"A","5",35.2052581501406,147.723136155506,-369.913167582794,56.8304711542494,-222.989529005056,-277.394122925179,169.03624477988,258.344216190244,152.102702344343,-458.258603194919,-218.956671580477,187.203089162999,319.775054095648,556.940785421075,445.285455379455,-113.328067474368,-162.873339903115,-324.91882360111,32.5778604035607,246.043546109291,99.4710765066968,-167.707694729074,36.3387505600367,-211.363603189975,180.70857420929,-152.140186291555,-201.034769142847,77.9997051196283,-245.259525754901,-109.494969471585,-254.773956362949,11.9576891325612,112.263444502056,-123.99183183242,206.911937388871,93.0327504866595,147.4009525148,-21.5161137911012,-16.0255335895384,-108.052479980806,-91.5297028849684,13.486088572145,38.5350543546677,71.3479504227357,138.275782106583,133.480459819963,196.176566745442,-7.05251765681779,-3.1351207706834,-69.7887108601916,-136.871602867708,-68.1216943523773,-2.89721533768697,-5.5654245546931,-3.92147849039062,68.8862011198384,65.7824677830166,-32.1139626220943,-9.77797703916039e-13
"TP4_A_6",4,"A","6",-18.2333046615463,177.086915126698,121.079340719917,-764.409375874497,232.791235460614,39.6966318904626,-1087.49646719359,4.49123862303178,434.088933725433,445.537050934956,28.4038495285452,-412.633804513404,280.169129335213,118.694966543529,227.599583819899,-341.637190456906,-167.612369800737,338.202387773798,-265.08211117421,25.6979007708099,6.86440606803705,-322.564882186569,-166.892444085743,22.2119023136817,-40.3590991749998,-15.3693248643563,-103.84350988739,-38.3819483440028,-8.37408193955441,-55.7633138398093,-149.697385498939,11.9453153824359,-65.5040548903236,80.5385670302333,45.5963971297425,76.1576005361737,-31.9558681863455,-22.5582542059444,72.4152137661894,-79.7097999313241,-55.3529307164801,-21.4699210367441,-49.461554073497,-41.0493668923845,-45.4564421978769,40.0447135848405,-53.5297070786824,-11.718827571604,1.72314220329722,19.8031734185659,61.0139787910344,-23.8136140441716,35.8310028318037,-1.38160085909558,8.33636599049649,47.5480364763548,23.3710800353178,17.5435303062993,-1.30806897431779e-11
"TP4_B_1",4,"B","1",-18.1894965986361,-208.525183520137,478.771782411882,198.403580916677,66.9131714562984,449.375059182387,-10.0066259967099,-464.547717793098,-176.912597965265,-220.691144779671,-106.61420302506,168.920258392441,43.5991213647304,170.479361356814,261.331034841368,-52.5529718784964,171.211614488744,43.3239907092741,-69.5960430198286,-57.2614988938178,50.0530218384432,92.6063200467931,20.8778464230396,-11.8630463923773,-105.395547187853,114.172698928235,92.466472837372,188.070036192951,-165.083989962941,-60.9014048246323,-113.102894192975,-264.25845135592,2.4631197536694,191.824896051394,15.9242522226966,49.8668571941249,127.249065020077,-205.641294065081,-35.2526054082141,-270.051032418032,-222.161571457963,106.6556996668,-39.4893864101746,-178.793849303577,-134.310577186626,-339.029165960965,-158.722244571943,47.6332438740306,113.218131412086,99.6670919021174,-90.2574924647793,146.178417287816,-169.607374593801,-33.2853191304031,30.5745038384433,5.97958780789545,195.578709249594,-22.0907145234345,1.90550700218672e-12
"TP4_B_2",4,"B","2",-92.4988642996279,-21.5340067839837,200.296134695192,-159.723682040229,62.0915872052403,-206.800931337788,-35.8612891003649,15.1170305588154,328.397180898563,-111.823143854565,-2.71678896410708,11.2905064957838,209.437726084617,-19.2937736386838,-95.1845470393058,124.588479200914,-179.393186231291,-178.737215835168,282.120180048237,-146.149288479687,1.62687928564068,-163.996225748437,215.783835748834,-286.220342578104,208.127254335566,154.931715495002,323.020062223991,-1.58783427338579,-17.3335563764904,-122.993445756865,2.41209710536015,11.607259202569,-114.044359350658,65.2746309936271,-181.996973536765,-55.4380112582151,59.2092421905685,80.1768632049135,-87.2184462339446,57.8684243330375,-48.517024360552,60.6493354763338,-37.6846689873294,-300.094676840111,-30.5379858914658,-90.2070823001895,205.706323009419,83.4263011233629,-90.8237826671997,128.662588497878,205.889862210811,96.63194389828,267.602014254472,7.30835322877431,196.980640328499,-151.038091644089,1.96235244638404,-256.272596637187,2.63062076462373e-12
"TP4_B_3",4,"B","3",-21.4286715878341,-250.090838181804,183.841056346502,-185.29770981751,142.600050437601,-212.336105207364,-91.554559025512,-43.8546606735497,7.48016108155179,-473.763036677569,-74.2801625744249,-27.3478151485236,-351.421076415378,-9.69196614822046,39.5242935245647,47.9906321850141,-132.029014370053,41.5960177535881,-186.931859630974,-44.5029689940519,84.9910355473904,-189.356773609864,295.323566259941,86.1996120819773,-187.463034586136,-248.48810685563,140.986824663415,93.2335045733381,-160.586882470293,-104.953016202119,202.131075953596,146.314395642499,-112.19315772288,75.624410224336,150.608121393996,81.589948021537,-143.552888748103,-99.7989017740831,60.5004564026292,348.171090789972,-190.434540996213,17.2360035856863,254.206635660291,-15.9540977471484,5.57988732945209,-79.2131762012221,-145.995113746266,-59.833634625938,-213.683928334167,-207.887619542409,-37.3054980583654,-53.9929296376851,55.6408667978246,254.33173722853,-51.3067277329565,-107.601509554463,121.911890444239,44.4382123574009,-4.57077908508352e-12
"TP4_B_4",4,"B","4",390.919987795378,-398.145898262877,-21.9131978089108,-160.244716367376,-82.7233829676725,-141.958982906986,-6.96241484071685,-242.889408665065,-524.394959318054,306.298835676323,-28.8049987664228,-149.579395241037,299.804613653939,45.3612778839595,148.719033040948,181.39199950368,-129.741675984846,-223.174147312404,-9.49306511238249,50.3048126443782,-316.761904430271,88.4983052157684,107.674459310394,-139.945997761831,-43.3688057715936,11.9842951654784,-247.71112362318,9.90682529969373,214.608245495309,-143.931729135491,11.0237149646904,-330.491841696052,-86.4932177364051,-41.1830466423689,263.845883185241,-20.1697561663453,91.7590470927457,-130.590540249552,125.741389294588,267.626344372322,223.886623395474,66.2054183535394,-240.615362224017,-6.40690478770427,18.208893105463,-33.4830373385245,-14.6997438733994,-11.8470514495881,-114.154512081182,85.3710819165251,-56.0355186879872,216.300707901564,144.17217118574,137.784237419519,-88.7358618269936,-58.2010717061213,-21.9013276608045,103.331540228764,4.60657987449986e-12
"TP4_B_5",4,"B","5",53.1727450411201,-91.267658869546,397.50061373907,-12.7909653846905,-61.8796586078383,-330.475534324703,240.083888286881,-289.153137325705,-176.747756886381,213.408002698402,-105.31205211451,163.613666949127,248.623218961157,20.0382934782845,-71.5542608969144,62.5216101893364,800.526081293613,184.213510559776,-93.2188690220782,434.11109987394,360.71217377977,-423.295483226174,21.5824810976942,-179.48587618369,27.2046748865803,60.570191083396,-260.137924106187,46.2463076372418,-27.3224198821416,198.650369775219,43.7016758864953,41.1359270906064,-161.277598700494,37.8036939597205,-172.61227940238,-7.14202936813325,-57.8142975239038,97.0717266754477,-181.288447880685,92.095044720833,-13.6524473713733,-51.4344149161565,-11.3679247618562,-14.2955514502177,-82.0640383988437,47.1580976648938,23.2886114363515,-7.92375673648768,8.17640714661331,-10.7244072882444,-20.9029056300937,-28.1795442807637,110.805350878204,45.3986384860568,-43.2230950214906,-35.9707612802257,2.65805204840854,58.0349145889269,1.15106166785617e-12
"TP4_B_6",4,"B","6",80.7685447018688,-208.9259621234,-318.544406441293,562.082222557033,217.42286118967,414.810637427608,544.46692765333,-314.510484872898,385.283702864428,308.440553098372,-903.004460470249,-664.211737030511,-47.9170676941632,-386.57235291577,-1.61857536832497,22.0292695799875,-272.550518378699,87.9287534004718,-24.801707759997,206.349551023487,55.5145914330183,-138.820746608953,-38.0715973485166,-186.802895895089,-23.4734594974931,-27.7665072214178,90.9637206377481,132.380642372228,-125.665277024355,-12.7282673543459,21.5954378184776,-61.8566476324392,130.244298593458,-43.8269315597304,-5.58128487235504,97.8124136636684,-34.3963675471006,-19.3394190196493,8.95221802754248,-28.5592343097503,25.5411013860758,-25.3630848550457,4.8636700444403,54.0362297398727,-30.7206555933782,88.0075618808465,-47.9862843926441,41.0174406393801,3.74267060674454,34.7286864456505,39.9770486813772,-43.4761447589839,14.5115649529028,18.5373320324826,16.5620111277098,-26.8211718371382,-9.22961255860919,19.0529721376075,-1.32878257008695e-12
"TP5_A_1",5,"A","1",-33.5347719932083,-47.1667447952578,-110.989629158222,-15.2265327571369,-139.691589588306,322.797781645331,-207.604236316521,10.6333979563549,-73.267624490379,93.6916998360529,-226.068829540003,138.93236346108,25.3196997000817,201.411980467063,-87.5468666240884,200.226449798668,-44.1174747252773,-391.402883299052,3.10260707003709,35.7724995175549,61.3920941052446,-22.855261240985,-486.386223960603,-256.992042060759,-110.841726837259,401.688272470915,144.230453746877,-382.49417631626,-46.0137870031783,309.715597511506,95.8361667376717,204.913658002498,-99.7766706490675,263.974758984301,179.830717923022,25.2267502352565,-27.0731323260594,-70.6523492028305,75.1316301980154,127.764732387223,-5.27658325589529,65.8666128018959,198.315047418378,47.7255145691857,145.454592056031,-37.051922089084,26.7308989681264,-186.476729379809,42.6121400515586,81.1756055432502,34.5757824513376,-7.88525868456888,-92.1233188653501,27.285682531029,113.006244746177,-66.970535469213,17.4494640031116,108.883622684694,-4.98511973888449e-12
"TP5_A_2",5,"A","2",-87.7473213043445,-137.680473256411,-66.354641631258,220.299449322137,151.808470564301,7.29839029764013,114.896346037262,110.07260574002,-57.3005635767153,-58.6600595518616,302.155854947841,-509.13288634032,165.732959165117,388.219724790448,-130.159508327431,-336.91414223999,174.676234812458,-53.8951253398528,465.054917309033,-181.068958981502,175.946050490784,0.147261646136718,-190.062726246067,-17.2886379374683,-249.439040497561,-99.9150595437557,-152.424235320226,-5.22150285363612,-279.93919511853,-251.16085575579,462.214877591239,-66.4652964218391,-100.82252258287,83.5580081335847,-13.92863784256,-31.0435841205978,-1.2426670105874,128.796223088866,-38.1613104832829,-121.786753127486,198.775264394709,229.61712382813,-67.568137309106,-26.9920639667615,125.162291653771,-33.0564008861334,-86.7784045692247,28.4769364491804,-73.7110168964285,-44.7438572297129,64.8487354221744,-96.0342301547665,-87.5281246973559,27.8096388909644,-7.0658431460294,-13.9518555516942,-69.482146830929,-9.24137648280821,5.6367913808808e-12
"TP5_A_3",5,"A","3",195.322573445613,-402.20879483637,-940.492373989608,-156.695707586419,1505.98422442297,176.566096213089,108.798491530752,277.79081811572,180.134797531424,174.752711944259,112.92050597562,517.11485870151,281.499023043775,-28.9987396107063,79.602112381761,66.3641205903385,231.619535630498,27.071327260234,73.9052220879993,-3.98340018414325,-44.4816485714658,198.345203310594,-1.66577787707058,28.8156968406567,-3.68555288377597,14.4590463234339,42.744212871822,68.1078198147218,-18.3886765098061,10.1483645853393,-10.6476182045042,25.2554737479983,-37.8384467125727,7.49123641449124,35.1894058897515,24.6807209340567,-7.76145055004667,-23.5453345347352,-36.4055964068193,36.9206773459081,-32.7817542113844,-51.413002483427,41.4963456486452,12.475089094222,-71.9325304413843,30.3424930760191,-60.6037782161195,18.8170965866159,-57.8877702215324,6.83560102133046,-29.0103675559522,1.67617374370789,6.08652316558265,6.92733240326485,17.6788370530034,-6.32370016840183,-3.74268111886837,-3.46446644329869,-6.68261453118379e-13
"TP5_A_4",5,"A","4",166.391391451271,-603.357660796786,-492.009533786537,134.833157514342,-314.592336740897,306.523612314308,-250.700703897529,192.134405687562,52.831535798873,-391.853951451433,261.523710142726,153.409399507705,-311.991977554651,-444.020471350051,182.295898782213,-108.18347026741,-130.566875665223,-69.1021183032871,23.3284358240954,135.54804917329,162.879612781524,-251.15441514204,74.6405781897825,142.553510844305,-50.2558344177502,572.380618444242,-374.174339184532,-13.56121454108,-171.986087370359,-138.583221970318,111.851730928852,29.0052053225668,4.16465944346979,-38.9179017578096,-30.0327441185484,-116.568798347176,-2.70444346090914,-15.2455870966658,108.539677589534,48.6495878312069,32.1650732119515,-220.06123949041,-178.948079797518,-31.5445643738699,-34.3634011722654,12.2965733827356,-42.8360061614769,131.780007229055,102.589421538209,8.63758192067906,33.1741622949105,-28.6929623987031,28.9940107924124,-29.8368803146092,-7.96358096517025,-48.780995316593,15.9154976381312,-44.9061153164196,1.92785240896165e-12
