"Group2","Group","TP","Pheno.Treat","Cage","Cage.Pheno","LD","LDsd","LDse","LDm","LDmsd","LDmse","LDf","LDfsd","LDfse","SRM","SRMsd","SRMse","SRF","SRFsd","SRFse","Fec","Fecsd","Fecse","TOTF","TOTFsd","TOTFse","Viab","Viabsd","Viabse","BS","BSse"
"2-B2-ba","2-ba","2","a","B2","ba",241.224074066667,7.51336324331164,4.33784229104542,244.637408566667,9.92839872001122,5.73216367362042,237.827612533333,5.6844709065118,3.28193080807519,57.3333333333333,6.8039204384923,3.92824529670833,65.7333333333333,5.54737175005726,3.20277657319048,10.5766666666667,3.9546976285594,2.28324574041234,31.7333333333333,11.8698497603522,6.85306095437976,0.92,0.0346410161513775,0.02,1198.531667,18.02385813
"2-B2-bb","2-bb","2","b","B2","bb",222.072125366667,3.72416200133945,2.1501459339791,223.5650794,2.85883019256953,1.65054638124745,220.2141414,5.53086450088172,3.1932461084354,53.8666666666667,6.50333247907051,3.75470075742099,54.28148148,3.22040817517733,1.8593035268391,23.6466666666667,4.19900385012128,2.4242960031958,70.9333333333333,12.5957664845508,7.27216917050507,1,0,0,1274.19,16.09985167
"2-B3-ba","2-ba","2","a","B3","ba",248.381944733333,3.7931671154834,2.18998605520558,246.3408547,8.67284779449695,5.00727100879347,251.871345033333,8.86660021130244,5.11913401879226,53.4666666666667,8.16169916949488,4.71215921255261,71.4666666666667,4.96923870762246,2.86899130551334,8.8,3.64621721788486,2.10514449226967,26.4,10.9343495462693,6.31294965395205,0.833333333333333,0.0832666399786453,0.0480740170061865,1200.23833333333,18.02385813
"2-B3-bb","2-bb","2","b","B3","bb",213.578256966667,2.69509196621679,1.55601207218606,215.410370366667,2.03099603188053,1.17259610572928,211.872294366667,3.52775145596405,2.03674825273494,44.4,3.12409987036266,1.80369990112916,30.6666666666667,3.60739980225831,2.08273324690844,24.09,3.21314487690798,1.85511005962809,72.2666666666667,9.64226805960783,5.56696605981311,0.926666666666667,0.110151410945722,0.0635959467611297,1215.63,4.69485534
"2-B4-ba","2-ba","2","a","B4","ba",248.1637037,5.33634191040077,3.08093843845777,245.2003284,5.67052704604206,3.27388031647944,252.063492033333,7.87736693969791,4.54799992314005,64,3.85746030439718,2.22710574513201,84.1333333333333,5.5184538897533,3.18608083875961,11.9566666666667,3.84948481401516,2.22250109361303,35.8666666666667,11.5452732030616,6.66566659165541,1,0,0,1189.14,15.00247101
"2-B4-bb","2-bb","2","b","B4","bb",218.645253333333,9.43637711035398,5.44809486483769,220.606542866667,11.2076048419268,6.47071367245737,216.440245766667,8.11148540771551,4.68316828367227,49.0666666666667,3.78065250100209,2.18276073916599,53.6,5.55697759577992,3.20832251080426,25.2,1.39459671590033,0.805170789336026,75.6,4.19046536795139,2.41936630821654,0.926666666666667,0.0702376916856849,0.0405517502019881,1281.710833,13.24444489
"2-B5-ba","2-ba","2","a","B5","ba",245.181773266667,11.8935993075115,6.86677276182533,245.117152633333,12.5176602137331,7.22707449402306,245.571428566667,11.4678254451491,6.62095210777645,55.4666666666667,12.2659420075807,7.08174491994107,68.2181818166667,9.91514410764523,5.7245111196029,5.66666666666667,0.853365884795809,0.492691023304103,17,2.55342906696074,1.4742229591664,0.96,0.0692820323027551,0.04,1181.34,15.34570713
"2-B5-bb","2-bb","2","b","B5","bb",214.730488533333,1.61523875580414,0.932558530469035,216.243274866667,0.922622432787726,0.532676309930381,213.135762466667,3.63109474054022,2.09641352590393,46.8,2.4,1.3856406460551,24.6666666666667,12.3439593864097,7.12678827460948,31.6866666666667,5.29524629581413,3.05721187431366,95.0666666666667,15.879966414742,9.1683028842735,0.986666666666667,0.0115470053837925,0.00666666666666667,1313.341667,9.940671875
"2-B6-ba","2-ba","2","a","B6","ba",227.075300866667,2.91421883257444,1.68252502746433,227.001449266667,4.4055308239895,2.54353440715353,226.516339833333,5.36167259106038,3.09556311375535,40.6666666666667,6.5033324790705,3.75470075742099,47.8666666666667,19.6665536719918,11.3544900565567,15.4433333333333,2.2835352708757,1.31839970334409,46.3333333333333,6.83910325505715,3.94855810532289,0.746666666666667,0.167729941672122,0.0968389269755596,1220.610833,20.37915232
"2-B6-bb","2-bb","2","b","B6","bb",213.650316466667,1.56859624239557,0.905629462796915,214.691150966667,1.02365773674739,0.591009069869146,212.559884566667,2.50013148522757,1.4434515860056,52.5333333333333,2.60256283945909,1.50259035594462,44.2666666666667,4.10528115155751,2.37018517795082,34.7766666666667,3.75107095818425,2.16568182745707,104.333333333333,11.2646941074018,6.50367417524723,0.993333333333333,0.0115470053837925,0.00666666666666667,1314.641667,9.483489707
